date,season,home_team,away_team,ESPN_home_wp,ESPN_away_wp,538_home_wp,538_away_wp,model_home_wp,model_away_wp,Outcome,ModelPredOutcome,Accurate?
2021-04-12,2021,NYK,LAL,0.605,0.395,0.431515564402869,0.568484435597131,0.5182577822014345,0.4817422177985655,NYK,NYK,True
2021-04-12,2021,DAL,PHI,0.533,0.467,0.487493683539653,0.512506316460347,0.5102468417698265,0.4897531582301735,PHI,DAL,False
2021-04-13,2021,MIN,BRK,0.702,0.298,0.432377073464477,0.567622926535523,0.5671885367322385,0.43281146326776154,BRK,MIN,False
2021-04-13,2021,IND,LAC,0.514,0.486,0.50732303347904,0.49267696652096005,0.51066151673952,0.48933848326048,LAC,IND,False
2021-04-13,2021,TOR,ATL,0.515,0.485,0.427051730389478,0.5729482696105219,0.471025865194739,0.528974134805261,ATL,ATL,True
2021-04-14,2021,MIN,MIL,0.799,0.201,0.301672185605001,0.698327814394999,0.5503360928025005,0.4496639071974995,MIL,MIN,False
2021-04-14,2021,CHO,CLE,0.258,0.742,0.641666798133771,0.35833320186622897,0.4498333990668855,0.5501666009331145,CLE,CLE,True
2021-04-14,2021,PHI,BRK,0.354,0.646,0.825039974352889,0.174960025647111,0.5895199871764445,0.4104800128235555,PHI,PHI,True
2021-04-14,2021,TOR,SAS,0.512,0.488,0.371082673870848,0.6289173261291521,0.44154133693542397,0.558458663064576,TOR,SAS,False
2021-04-15,2021,ATL,MIL,0.624,0.376,0.480640746178537,0.519359253821463,0.5523203730892685,0.4476796269107315,MIL,ATL,False
2021-04-16,2021,UTA,IND,0.259,0.741,0.826263528128878,0.17373647187112196,0.542631764064439,0.457368235935561,UTA,UTA,True
2021-04-16,2021,DET,OKC,0.517,0.483,0.581099833678666,0.418900166321334,0.549049916839333,0.450950083160667,DET,DET,True
2021-04-16,2021,PHI,LAC,0.359,0.641,0.694233090129672,0.30576690987032795,0.526616545064836,0.473383454935164,PHI,PHI,True
2021-04-16,2021,WAS,NOP,0.561,0.439,0.480189773659324,0.519810226340676,0.520594886829662,0.47940511317033796,WAS,WAS,True
2021-04-16,2021,BRK,CHO,0.358,0.642,0.819568934011054,0.18043106598894598,0.588784467005527,0.411215532994473,BRK,BRK,True
2021-04-16,2021,TOR,ORL,0.34,0.66,0.676135910175844,0.32386408982415604,0.508067955087922,0.49193204491207804,TOR,TOR,True
2021-04-17,2021,LAL,UTA,0.63,0.37,0.824848824753013,0.17515117524698698,0.7274244123765066,0.2725755876234935,LAL,LAL,True
2021-04-18,2021,ATL,IND,0.543,0.457,0.64768826552622,0.35231173447377995,0.59534413276311,0.40465586723688995,ATL,ATL,True
2021-04-18,2021,NYK,NOP,0.583,0.417,0.507035742221217,0.49296425777878305,0.5450178711106084,0.4549821288893915,NYK,NYK,True
2021-04-18,2021,MIA,BRK,0.463,0.537,0.507289025063164,0.492710974936836,0.485144512531582,0.514855487468418,MIA,BRK,False
2021-04-18,2021,CHO,POR,0.46,0.54,0.520363905597169,0.47963609440283095,0.49018195279858456,0.5098180472014155,CHO,POR,False
2021-04-18,2021,ORL,HOU,0.468,0.532,0.553275424266036,0.44672457573396396,0.510637712133018,0.489362287866982,HOU,ORL,False
2021-04-18,2021,TOR,OKC,0.364,0.636,0.629344568286614,0.370655431713386,0.496672284143307,0.503327715856693,TOR,OKC,False
2021-04-18,2021,DAL,SAC,0.278,0.722,0.803775593939764,0.19622440606023595,0.540887796969882,0.45911220303011796,SAC,DAL,False
2021-04-19,2021,DET,CLE,0.532,0.468,0.469332004190636,0.5306679958093641,0.500666002095318,0.499333997904682,DET,DET,True
2021-04-19,2021,BOS,CHI,0.243,0.757,0.734779417712505,0.265220582287495,0.4888897088562525,0.5111102911437475,CHI,CHI,True
2021-04-19,2021,PHI,GSW,0.35,0.65,0.778734391052622,0.221265608947378,0.564367195526311,0.435632804473689,GSW,PHI,False
2021-04-20,2021,ATL,ORL,0.264,0.736,0.926172582871112,0.07382741712888796,0.595086291435556,0.404913708564444,ATL,ATL,True
2021-04-20,2021,NYK,CHO,0.592,0.408,0.613853239491193,0.38614676050880703,0.6029266197455965,0.39707338025440353,NYK,NYK,True
2021-04-20,2021,NOP,BRK,0.506,0.494,0.606885824545214,0.393114175454786,0.556442912272607,0.443557087727393,BRK,NOP,False
2021-04-21,2021,SAC,MIN,0.35,0.65,0.629193143814766,0.370806856185234,0.489596571907383,0.5104034280926171,SAC,MIN,False
2021-04-21,2021,CLE,CHI,0.618,0.382,0.497902327721571,0.5020976722784289,0.5579511638607855,0.4420488361392145,CLE,CLE,True
2021-04-21,2021,IND,OKC,0.244,0.756,0.810586270844662,0.18941372915533805,0.5272931354223309,0.47270686457766903,IND,IND,True
2021-04-21,2021,PHI,PHO,0.432,0.568,0.565985445127706,0.434014554872294,0.49899272256385296,0.5010072774361469,PHO,PHO,True
2021-04-21,2021,WAS,GSW,0.627,0.373,0.511391445706394,0.48860855429360595,0.569195722853197,0.43080427714680297,WAS,WAS,True
2021-04-21,2021,TOR,BRK,0.428,0.572,0.668243798104046,0.331756201895954,0.548121899052023,0.451878100947977,TOR,TOR,True
2021-04-22,2021,BOS,PHO,0.511,0.489,0.586597253272203,0.413402746727797,0.5487986266361016,0.4512013733638985,BOS,BOS,True
2021-04-22,2021,ORL,NOP,0.704,0.296,0.311116815426599,0.6888831845734009,0.5075584077132995,0.4924415922867005,NOP,ORL,False
2021-04-22,2021,MIL,PHI,0.501,0.499,0.666251549288117,0.33374845071188297,0.5836257746440585,0.4163742253559415,MIL,MIL,True
2021-04-23,2021,ATL,MIA,0.658,0.342,0.527142569498559,0.472857430501441,0.5925712847492794,0.40742871525072055,ATL,ATL,True
2021-04-23,2021,BRK,BOS,0.305,0.695,0.61512260135787,0.38487739864213,0.460061300678935,0.539938699321065,BRK,BOS,False
2021-04-24,2021,NYK,TOR,0.602,0.398,0.475190978494978,0.5248090215050221,0.538595489247489,0.46140451075251104,NYK,NYK,True
2021-04-24,2021,MIL,PHI,0.411,0.589,0.668473037848054,0.331526962151946,0.539736518924027,0.460263481075973,MIL,MIL,True
2021-04-24,2021,IND,DET,0.299,0.701,0.664935488874782,0.33506451112521796,0.481967744437391,0.5180322555626089,IND,DET,False
2021-04-25,2021,CHO,BOS,0.607,0.393,0.402553394365885,0.597446605634115,0.5047766971829425,0.4952233028170575,CHO,CHO,True
2021-04-25,2021,BRK,PHO,0.497,0.503,0.460812616756402,0.539187383243598,0.47890630837820103,0.521093691621799,BRK,PHO,False
2021-04-25,2021,POR,MEM,0.39,0.61,0.647928717924604,0.35207128207539595,0.5189643589623021,0.48103564103769797,MEM,POR,False
2021-04-25,2021,WAS,CLE,0.377,0.623,0.75749127611759,0.24250872388240996,0.567245638058795,0.432754361941205,WAS,WAS,True
2021-04-25,2021,ATL,MIL,0.703,0.297,0.47824899313838,0.52175100686162,0.59062449656919,0.40937550343081,ATL,ATL,True
2021-04-26,2021,DET,ATL,0.545,0.455,0.414943805801926,0.585056194198074,0.47997190290096303,0.520028097099037,DET,ATL,False
2021-04-26,2021,ORL,LAL,0.688,0.312,0.205838552685763,0.794161447314237,0.4469192763428815,0.5530807236571185,LAL,LAL,True
2021-04-26,2021,PHI,OKC,0.151,0.849,0.930253956394259,0.06974604360574099,0.5406269781971295,0.4593730218028705,PHI,PHI,True
2021-04-26,2021,WAS,SAS,0.451,0.549,0.500023334976142,0.49997666502385796,0.47551166748807105,0.524488332511929,SAS,SAS,True
2021-04-26,2021,NYK,PHO,0.68,0.32,0.441227081495589,0.558772918504411,0.5606135407477946,0.43938645925220554,PHO,NYK,False
2021-04-26,2021,TOR,CLE,0.268,0.732,0.856004616422007,0.14399538357799302,0.5620023082110035,0.4379976917889965,TOR,TOR,True
2021-04-27,2021,BOS,OKC,0.239,0.761,0.884623500053164,0.11537649994683596,0.561811750026582,0.438188249973418,OKC,BOS,False
2021-04-27,2021,CHO,MIL,0.641,0.359,0.351318146066478,0.648681853933522,0.49615907303323903,0.503840926966761,MIL,MIL,True
2021-04-27,2021,IND,POR,0.515,0.485,0.376130850992851,0.6238691490071491,0.4455654254964255,0.5544345745035746,POR,POR,True
2021-04-27,2021,TOR,BRK,0.462,0.538,0.565610052552079,0.43438994744792103,0.5138050262760395,0.48619497372396053,BRK,TOR,False
2021-04-28,2021,CLE,ORL,0.378,0.622,0.674953737375677,0.325046262624323,0.5264768686878385,0.4735231313121615,ORL,CLE,False
2021-04-28,2021,PHI,ATL,0.232,0.768,0.723021352136927,0.276978647863073,0.4775106760684635,0.5224893239315365,PHI,ATL,False
2021-04-28,2021,WAS,LAL,0.547,0.453,0.490250862764937,0.509749137235063,0.5186254313824685,0.4813745686175315,WAS,WAS,True
2021-04-28,2021,BOS,CHO,0.363,0.637,0.734420349021576,0.26557965097842395,0.5487101745107881,0.451289825489212,BOS,BOS,True
2021-04-28,2021,NYK,CHI,0.504,0.496,0.614426471454757,0.38557352854524296,0.5592132357273785,0.4407867642726215,NYK,NYK,True
2021-04-29,2021,DET,DAL,0.749,0.251,0.256273210207541,0.743726789792459,0.5026366051037705,0.4973633948962295,DAL,DET,False
2021-04-29,2021,IND,BRK,0.528,0.472,0.512061838438636,0.48793816156136405,0.520030919219318,0.479969080780682,BRK,IND,False
2021-04-30,2021,PHI,ATL,0.261,0.739,0.775360142864084,0.22463985713591605,0.5181800714320419,0.481819928567958,PHI,PHI,True
2021-04-30,2021,BOS,SAS,0.361,0.639,0.715995694055835,0.28400430594416504,0.5384978470279175,0.4615021529720825,BOS,BOS,True
2021-04-30,2021,CLE,WAS,0.59,0.41,0.413652005259868,0.586347994740132,0.5018260026299339,0.49817399737006596,WAS,CLE,False
2022-04-01,2022,ORL,TOR,0.786,0.214,0.259840208858765,0.740159791141235,0.5229201044293825,0.4770798955706175,TOR,ORL,False
2022-04-01,2022,WAS,DAL,0.67,0.33,0.319959214892666,0.680040785107334,0.494979607446333,0.505020392553667,WAS,DAL,False
2022-04-01,2022,BOS,IND,0.073,0.927,0.91289684668252,0.08710315331747998,0.49294842334126,0.50705157665874,BOS,IND,False
2022-04-02,2022,PHI,CHO,0.369,0.631,0.756893263860354,0.24310673613964595,0.562946631930177,0.437053368069823,PHI,PHI,True
2022-04-02,2022,NYK,CLE,0.407,0.593,0.682912530002138,0.31708746999786197,0.544956265001069,0.45504373499893097,CLE,NYK,False
2022-04-02,2022,ATL,BRK,0.402,0.598,0.663165519387845,0.33683448061215504,0.5325827596939225,0.4674172403060775,ATL,ATL,True
2022-04-03,2022,BOS,WAS,0.14,0.86,0.900658420708256,0.09934157929174403,0.5203292103541279,0.479670789645872,BOS,BOS,True
2022-04-03,2022,MIL,DAL,0.397,0.603,0.555433576826936,0.44456642317306405,0.476216788413468,0.523783211586532,DAL,DAL,True
2022-04-03,2022,LAL,DEN,0.631,0.369,0.470235500705988,0.529764499294012,0.550617750352994,0.449382249647006,DEN,LAL,False
2022-04-03,2022,IND,DET,0.453,0.547,0.757525230585428,0.24247476941457202,0.605262615292714,0.39473738470728603,DET,IND,False
2022-04-03,2022,CLE,PHI,0.666,0.334,0.438812168053036,0.561187831946964,0.552406084026518,0.44759391597348197,PHI,CLE,False
2022-04-03,2022,ORL,NYK,0.546,0.454,0.412537115033183,0.587462884966817,0.47926855751659153,0.5207314424834085,NYK,NYK,True
2022-04-03,2022,TOR,MIA,0.336,0.664,0.717413345683013,0.28258665431698704,0.5267066728415065,0.47329332715849354,MIA,TOR,False
2022-04-03,2022,HOU,MIN,0.793,0.207,0.228779185132763,0.771220814867237,0.5108895925663816,0.4891104074336185,MIN,HOU,False
2022-04-03,2022,OKC,PHO,0.743,0.257,0.114561375219429,0.885438624780571,0.4287806876097145,0.5712193123902856,OKC,PHO,False
2022-04-03,2022,SAS,POR,0.133,0.867,0.961317703769983,0.038682296230016955,0.5471588518849915,0.4528411481150085,SAS,SAS,True
2022-04-05,2022,IND,PHI,0.747,0.253,0.207608163353675,0.792391836646325,0.47730408167683747,0.5226959183231625,PHI,PHI,True
2022-04-05,2022,ORL,CLE,0.634,0.366,0.394767815662441,0.605232184337559,0.5143839078312205,0.4856160921687795,ORL,ORL,True
2022-04-05,2022,BRK,HOU,0.154,0.846,0.893703949413781,0.10629605058621905,0.5238519747068905,0.4761480252931095,BRK,BRK,True
2022-04-05,2022,MIA,CHO,0.402,0.598,0.732399021156632,0.267600978843368,0.5671995105783161,0.432800489421684,MIA,MIA,True
2022-04-05,2022,TOR,ATL,0.378,0.622,0.647554307566964,0.35244569243303603,0.512777153783482,0.487222846216518,TOR,TOR,True
2022-04-06,2022,DET,DAL,0.661,0.339,0.278213086750074,0.7217869132499259,0.46960654337503704,0.530393456624963,DAL,DAL,True
2022-04-06,2022,NYK,BRK,0.516,0.484,0.433764596848511,0.566235403151489,0.4748822984242555,0.5251177015757444,BRK,BRK,True
2022-04-07,2022,CHO,ORL,0.173,0.827,0.880095741727711,0.11990425827228901,0.5265478708638555,0.4734521291361445,CHO,CHO,True
2022-04-07,2022,TOR,PHI,0.459,0.541,0.585036460422692,0.414963539577308,0.522018230211346,0.47798176978865403,TOR,TOR,True
2022-04-07,2022,MIL,BOS,0.386,0.614,0.770311152965972,0.22968884703402803,0.578155576482986,0.421844423517014,MIL,MIL,True
2022-04-08,2022,DET,MIL,0.638,0.362,0.2463885930274,0.7536114069726,0.4421942965137,0.5578057034863,MIL,MIL,True
2022-04-08,2022,WAS,NYK,0.505,0.495,0.581541161982762,0.41845883801723804,0.5432705809913809,0.456729419008619,NYK,WAS,False
2022-04-08,2022,BRK,CLE,0.298,0.702,0.789936885855938,0.21006311414406198,0.543968442927969,0.45603155707203097,BRK,BRK,True
2022-04-08,2022,TOR,HOU,0.125,0.875,0.812244771741853,0.18775522825814694,0.4686223858709265,0.5313776141290735,TOR,HOU,False
2022-04-09,2022,PHI,IND,0.15,0.85,0.890537448556152,0.10946255144384798,0.520268724278076,0.479731275721924,PHI,PHI,True
2022-04-09,2022,MEM,NOP,0.29,0.71,0.739717000647793,0.260282999352207,0.5148585003238965,0.4851414996761035,MEM,MEM,True
2022-04-10,2022,BRK,IND,0.151,0.849,0.883428346100523,0.11657165389947699,0.5172141730502615,0.4827858269497385,BRK,BRK,True
2022-04-10,2022,CHO,WAS,0.199,0.801,0.803715769282693,0.19628423071730705,0.5013578846413465,0.49864211535865355,CHO,CHO,True
2022-04-10,2022,CLE,MIL,0.347,0.653,0.361702570447176,0.638297429552824,0.354351285223588,0.6456487147764121,CLE,MIL,False
2022-04-10,2022,HOU,ATL,0.774,0.226,0.243383584659333,0.756616415340667,0.5086917923296665,0.4913082076703335,ATL,HOU,False
2022-04-10,2022,MEM,BOS,0.802,0.198,0.317252391264936,0.682747608735064,0.559626195632468,0.44037380436753204,BOS,MEM,False
2022-04-10,2022,NYK,TOR,0.645,0.355,0.514581900533281,0.485418099466719,0.5797909502666405,0.4202090497333595,NYK,NYK,True
2022-04-10,2022,ORL,MIA,0.74,0.26,0.23081354251433,0.7691864574856699,0.485406771257165,0.514593228742835,ORL,MIA,False
2022-04-10,2022,PHI,DET,0.372,0.628,0.869621764391244,0.13037823560875605,0.620810882195622,0.37918911780437803,PHI,PHI,True
2022-04-12,2022,BRK,CLE,0.263,0.737,0.70821018859182,0.29178981140818006,0.48560509429591,0.51439490570409,BRK,CLE,False
2022-04-13,2022,ATL,CHO,0.328,0.672,0.728192757055679,0.271807242944321,0.5280963785278395,0.47190362147216053,ATL,ATL,True
2022-04-15,2022,CLE,ATL,0.488,0.512,0.506774747506126,0.49322525249387394,0.497387373753063,0.502612626246937,ATL,ATL,True
2022-04-16,2022,DAL,UTA,0.512,0.488,0.477731150849228,0.522268849150772,0.494865575424614,0.5051344245753859,UTA,UTA,True
2022-04-16,2022,MEM,MIN,0.259,0.741,0.617757755947791,0.38224224405220897,0.4383788779738955,0.5616211220261045,MIN,MIN,True
2022-04-16,2022,PHI,TOR,0.321,0.679,0.73630869329909,0.26369130670091,0.528654346649545,0.47134565335045503,PHI,PHI,True
2022-04-17,2022,MIA,ATL,0.309,0.691,0.742232591629348,0.25776740837065204,0.525616295814674,0.474383704185326,MIA,MIA,True
2022-04-17,2022,BOS,BRK,0.165,0.835,0.788891016381642,0.21110898361835795,0.47694550819082104,0.523054491809179,BOS,BRK,False
2022-04-17,2022,MIL,CHI,0.145,0.855,0.86563530926251,0.13436469073749002,0.505317654631255,0.494682345368745,MIL,MIL,True
2022-04-18,2022,PHI,TOR,0.19,0.81,0.757031195001479,0.24296880499852103,0.47351559750073946,0.5264844024992605,PHI,TOR,False
2022-04-19,2022,MIA,ATL,0.189,0.811,0.724040031980034,0.27595996801996603,0.456520015990017,0.5434799840099831,MIA,ATL,False
2022-04-20,2022,BOS,BRK,0.126,0.874,0.797075672350534,0.202924327649466,0.461537836175267,0.538462163824733,BOS,BRK,False
2022-04-21,2022,MIN,MEM,0.513,0.487,0.557721082227987,0.442278917772013,0.5353605411139934,0.4646394588860065,MEM,MIN,False
2022-04-22,2022,ATL,MIA,0.409,0.591,0.579879072184054,0.420120927815946,0.49443953609202695,0.5055604639079729,ATL,MIA,False
2022-04-23,2022,TOR,PHI,0.518,0.482,0.501729293334498,0.498270706665502,0.509864646667249,0.490135353332751,TOR,TOR,True
2022-04-23,2022,UTA,DAL,0.325,0.675,0.719560093139127,0.28043990686087295,0.5222800465695635,0.4777199534304365,UTA,UTA,True
2022-04-23,2022,BRK,BOS,0.53,0.47,0.405308412404037,0.5946915875959631,0.4676542062020185,0.5323457937979815,BOS,BOS,True
2022-04-24,2022,CHI,MIL,0.591,0.409,0.362655401184574,0.637344598815426,0.47682770059228696,0.523172299407713,MIL,MIL,True
2022-04-24,2022,DEN,GSW,0.505,0.495,0.538329167504348,0.461670832495652,0.5216645837521741,0.478335416247826,DEN,DEN,True
2022-04-24,2022,ATL,MIA,0.446,0.554,0.655027615294256,0.344972384705744,0.550513807647128,0.449486192352872,MIA,ATL,False
2022-04-25,2022,BRK,BOS,0.654,0.346,0.437196150698307,0.562803849301693,0.5455980753491535,0.4544019246508465,BOS,BRK,False
2022-04-26,2022,MIA,ATL,0.394,0.606,0.580670145304242,0.419329854695758,0.487335072652121,0.5126649273478789,MIA,ATL,False
2022-04-26,2022,MEM,MIN,0.205,0.795,0.710367485247692,0.289632514752308,0.457683742623846,0.542316257376154,MEM,MIN,False
2022-04-27,2022,MIL,CHI,0.136,0.864,0.917759163454645,0.08224083654535497,0.5268795817273225,0.4731204182726775,MIL,MIL,True
2022-04-28,2022,TOR,PHI,0.525,0.475,0.506344527950619,0.493655472049381,0.5156722639753095,0.4843277360246905,PHI,TOR,False
2022-04-28,2022,NOP,PHO,0.655,0.345,0.424548426298173,0.575451573701827,0.5397742131490866,0.4602257868509135,PHO,NOP,False
2018-05-03,2018,TOR,CLE,0.203,0.797,,,,,CLE,NA,False
2018-05-05,2018,PHI,BOS,0.349,0.651,,,,,BOS,NA,False
2018-05-06,2018,NOP,GSW,0.522,0.478,,,,,GSW,NA,False
2018-05-07,2018,PHI,BOS,0.37,0.63,,,,,PHI,NA,False
2018-05-13,2018,BOS,CLE,0.279,0.721,,,,,BOS,NA,False
2019-05-05,2019,PHI,TOR,0.461,0.539,0.557998866459294,0.442001133540706,0.509499433229647,0.49050056677035303,TOR,PHI,False
2019-05-05,2019,POR,DEN,0.364,0.636,0.540049005482727,0.45995099451727295,0.4520245027413635,0.5479754972586365,DEN,DEN,True
2019-05-06,2019,BOS,MIL,0.484,0.516,0.526216374904471,0.47378362509552896,0.5051081874522355,0.4948918125477645,MIL,BOS,False
2019-05-12,2019,DEN,POR,0.358,0.642,0.762443663755268,0.23755633624473205,0.560221831877634,0.43977816812236603,POR,DEN,False
2019-05-12,2019,TOR,PHI,0.284,0.716,0.734417367879036,0.265582632120964,0.509208683939518,0.490791316060482,TOR,TOR,True
2019-05-19,2019,TOR,MIL,0.465,0.535,0.615721097718036,0.38427890228196404,0.540360548859018,0.45963945114098204,TOR,TOR,True
2021-05-01,2021,CHO,DET,0.22,0.78,0.841226201151694,0.158773798848306,0.530613100575847,0.469386899424153,CHO,CHO,True
2021-05-01,2021,HOU,GSW,0.772,0.228,0.387604563047388,0.612395436952612,0.5798022815236941,0.420197718476306,GSW,HOU,False
2021-05-02,2021,MIL,BRK,0.477,0.523,0.648290832031288,0.351709167968712,0.562645416015644,0.437354583984356,MIL,MIL,True
2021-05-02,2021,BOS,POR,0.452,0.548,0.531425707110226,0.46857429288977404,0.49171285355511296,0.508287146444887,POR,POR,True
2021-05-03,2021,DET,ORL,0.457,0.543,0.688696176344282,0.31130382365571796,0.5728480881721411,0.427151911827859,ORL,DET,False
2021-05-03,2021,WAS,IND,0.574,0.426,0.617237967177264,0.382762032822736,0.595618983588632,0.40438101641136803,WAS,WAS,True
2021-05-03,2021,NOP,GSW,0.584,0.416,0.606043180281965,0.393956819718035,0.5950215901409825,0.40497840985901745,GSW,NOP,False
2021-05-04,2021,CLE,PHO,0.724,0.276,0.172402966382724,0.827597033617276,0.448201483191362,0.551798516808638,PHO,PHO,True
2021-05-04,2021,DET,CHO,0.703,0.297,0.294892088375952,0.705107911624048,0.49894604418797595,0.5010539558120239,CHO,CHO,True
2021-05-04,2021,MIL,BRK,0.373,0.627,0.684050299402081,0.31594970059791905,0.5285251497010405,0.4714748502989595,MIL,MIL,True
2021-05-05,2021,ORL,BOS,0.752,0.248,0.0964213646675338,0.9035786353324662,0.4242106823337669,0.5757893176662331,BOS,BOS,True
2021-05-05,2021,CLE,POR,0.595,0.405,0.177015393276799,0.822984606723201,0.3860076966383995,0.6139923033616005,POR,POR,True
2021-05-06,2021,CHO,CHI,0.409,0.591,0.52821200650044,0.47178799349956,0.46860600325021995,0.53139399674978,CHI,CHI,True
2021-05-06,2021,DAL,BRK,0.508,0.492,0.617873547997897,0.38212645200210305,0.5629367739989485,0.4370632260010515,DAL,DAL,True
2021-05-06,2021,TOR,WAS,0.366,0.634,0.569332404403837,0.43066759559616297,0.4676662022019185,0.5323337977980815,WAS,WAS,True
2021-05-07,2021,PHI,NOP,0.307,0.693,0.907327179293295,0.09267282070670502,0.6071635896466475,0.3928364103533525,PHI,PHI,True
2021-05-07,2021,CHI,BOS,0.602,0.398,0.386590367241261,0.613409632758739,0.4942951836206305,0.5057048163793696,CHI,BOS,False
2021-05-08,2021,IND,WAS,0.403,0.597,0.575691126977267,0.424308873022733,0.4893455634886335,0.5106544365113665,WAS,WAS,True
2021-05-08,2021,PHI,DET,0.188,0.812,0.868834047382493,0.13116595261750696,0.5284170236912465,0.4715829763087535,PHI,PHI,True
2021-05-08,2021,TOR,MEM,0.529,0.471,0.32752992064185,0.67247007935815,0.428264960320925,0.571735039679075,MEM,MEM,True
2021-05-09,2021,BOS,MIA,0.516,0.484,0.63342462836966,0.36657537163034004,0.57471231418483,0.42528768581517,MIA,BOS,False
2021-05-09,2021,LAC,NYK,0.227,0.773,0.842831861447237,0.15716813855276301,0.5349159307236185,0.4650840692763815,NYK,LAC,False
2021-05-09,2021,CHO,NOP,0.529,0.471,0.563876555684851,0.43612344431514904,0.5464382778424255,0.4535617221575745,NOP,CHO,False
2021-05-09,2021,CLE,DAL,0.684,0.316,0.190503628542746,0.8094963714572541,0.43725181427137305,0.5627481857286271,DAL,DAL,True
2021-05-09,2021,ORL,MIN,0.594,0.406,0.174171222295773,0.825828777704227,0.3840856111478865,0.6159143888521135,MIN,MIN,True
2021-05-10,2021,CLE,IND,0.652,0.348,0.13829149306366,0.8617085069363399,0.39514574653183,0.60485425346817,IND,IND,True
2021-05-10,2021,ATL,WAS,0.433,0.567,0.75797873709155,0.24202126290845005,0.5954893685457749,0.404510631454225,ATL,ATL,True
2021-05-11,2021,CHO,DEN,0.602,0.398,0.306782541098602,0.693217458901398,0.45439127054930095,0.545608729450699,DEN,DEN,True
2021-05-11,2021,DET,MIN,0.671,0.329,0.288170708479183,0.711829291520817,0.47958535423959153,0.5204146457604085,MIN,MIN,True
2021-05-11,2021,BOS,MIA,0.566,0.434,0.590488069013527,0.409511930986473,0.5782440345067634,0.42175596549323646,MIA,BOS,False
2021-05-11,2021,TOR,LAC,0.745,0.255,0.208309110159474,0.7916908898405259,0.476654555079737,0.523345444920263,LAC,LAC,True
2021-05-12,2021,ATL,WAS,0.42,0.58,0.744431347854714,0.255568652145286,0.582215673927357,0.417784326072643,ATL,ATL,True
2021-05-13,2021,CHO,LAC,0.645,0.355,0.232626246412154,0.767373753587846,0.438813123206077,0.561186876793923,LAC,LAC,True
2021-05-13,2021,IND,MIL,0.715,0.285,0.225323781702575,0.774676218297425,0.47016189085128746,0.5298381091487124,MIL,MIL,True
2021-05-13,2021,ATL,ORL,0.28,0.72,0.923392136206122,0.07660786379387796,0.601696068103061,0.39830393189693897,ATL,ATL,True
2021-05-13,2021,MIA,PHI,0.476,0.524,0.464676125536444,0.535323874463556,0.470338062768222,0.529661937231778,MIA,PHI,False
2021-05-13,2021,NYK,SAS,0.417,0.583,0.628758412058024,0.37124158794197604,0.522879206029012,0.477120793970988,NYK,NYK,True
2021-05-14,2021,MEM,SAC,0.451,0.549,0.440226428811181,0.559773571188819,0.44561321440559054,0.5543867855944096,MEM,SAC,False
2021-05-14,2021,WAS,CLE,0.312,0.688,0.831619958467604,0.16838004153239605,0.571809979233802,0.428190020766198,WAS,WAS,True
2021-05-15,2021,BRK,CHI,0.263,0.737,0.815339753206626,0.184660246793374,0.5391698766033131,0.460830123396687,BRK,BRK,True
2021-05-15,2021,IND,LAL,0.607,0.393,0.33255930381692,0.66744069618308,0.46977965190846,0.53022034809154,LAL,LAL,True
2021-05-15,2021,NYK,CHO,0.536,0.464,0.710596699031503,0.289403300968497,0.6232983495157516,0.37670165048424853,NYK,NYK,True
2021-05-15,2021,MIN,BOS,0.561,0.439,0.700720153165802,0.29927984683419795,0.6308600765829011,0.369139923417099,BOS,MIN,False
2021-05-15,2021,SAS,PHO,0.754,0.246,0.111848634491391,0.888151365508609,0.4329243172456955,0.5670756827543044,PHO,PHO,True
2021-05-16,2021,NYK,BOS,0.396,0.604,0.746332150899984,0.25366784910001605,0.571166075449992,0.428833924550008,NYK,NYK,True
2021-05-16,2021,TOR,IND,0.571,0.429,0.473965761355534,0.5260342386444661,0.5224828806777669,0.47751711932223306,IND,TOR,False
2021-05-16,2021,WAS,CHO,0.471,0.529,0.709699102411592,0.29030089758840805,0.5903495512057959,0.40965044879420404,WAS,WAS,True
2021-05-16,2021,SAS,PHO,0.726,0.274,0.348343934463954,0.6516560655360459,0.537171967231977,0.462828032768023,PHO,SAS,False
2021-05-16,2021,GSW,MEM,0.261,0.739,0.685911309871819,0.31408869012818097,0.4734556549359095,0.5265443450640905,GSW,MEM,False
2021-05-16,2021,ATL,HOU,0.339,0.661,0.913872743377993,0.08612725662200704,0.6264363716889965,0.37356362831100354,ATL,ATL,True
2021-05-16,2021,BRK,CLE,0.125,0.875,0.894540886595603,0.10545911340439695,0.5097704432978015,0.4902295567021985,BRK,BRK,True
2021-05-16,2021,PHI,ORL,0.283,0.717,0.932795637500984,0.06720436249901596,0.607897818750492,0.39210218124950796,PHI,PHI,True
2021-05-18,2021,IND,CHO,0.511,0.489,0.634763593478935,0.36523640652106504,0.5728817967394675,0.4271182032605325,IND,IND,True
2021-05-19,2021,MEM,SAS,0.376,0.624,0.665457184172916,0.334542815827084,0.5207285920864579,0.479271407913542,MEM,MEM,True
2021-05-22,2021,MIL,MIA,0.465,0.535,0.716886531248968,0.28311346875103205,0.590943265624484,0.40905673437551604,MIL,MIL,True
2021-05-22,2021,LAC,DAL,0.367,0.633,0.785137793599135,0.21486220640086495,0.5760688967995675,0.4239311032004325,DAL,LAC,False
